0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
7845,0.97,19,0,1,1,5763,31263,9838,773,11890,78450,7844.7,6,5763,3,1,2,1,28.7,2
7853,0.33,15,0,1,0,7003,26906,7710,14433,3978,78530,7853.21,2,0,3,1,1,0,18.3,2
7856,0.03,21,0,1,0,12223,31551,4014,19350,13760,78560,7855.65,2,0,1,1,1,0,21.3,2
7870,0.98,37,0,1,1,6514,1014,9073,14181,4882,78700,7869.73,6,6514,1,1,2,1,46.8,2
7873,0.86,35,0,1,1,5091,16480,4335,18648,12700,78730,7873.98,6,5091,3,1,2,1,43.6,2
7875,0.71,15,1,1,1,5471,15593,1274,6479,18290,78750,7875.09,7,5471,3,2,2,2,22.1,2
7877,0.52,37,0,0,1,7047,29381,9499,19548,17226,78770,7877.99,4,7047,1,0,1,1,42.2,2
7878,0.41,29,1,1,1,22453,20832,5966,2371,13594,78780,7877.77,7,0,1,2,2,2,33.1,2
7879,0.29,9,1,1,1,6167,30534,8527,12032,19356,78790,7879.59,7,0,1,2,2,2,11.9,2
7881,0.05,33,1,1,1,16144,474,6549,2045,14189,78810,7881.08,7,0,1,2,2,2,33.5,2
7882,0.07,17,1,0,0,11683,35061,620,18380,11017,78820,7882.31,1,0,1,1,0,1,17.7,2
7883,0.19,21,0,1,1,24635,19657,8422,2350,4198,78830,7883.59,6,0,1,1,2,1,22.9,2
7890,0.87,35,1,1,1,9139,4570,1320,19071,8589,78900,7890.74,7,9139,3,2,2,2,43.7,2
7893,0.99,11,1,0,0,9475,30774,5330,6516,13245,78930,7893.22,1,9475,3,1,0,1,20.9,2
7897,0.95,23,1,1,1,9506,27364,7715,19962,140,78970,7897.91,7,9506,3,2,2,2,32.5,2
7898,0.9,33,1,1,1,9531,36991,839,16103,10369,78980,7897.46,7,9531,1,2,2,2,42,2
7905,0.26,29,0,0,1,9043,3924,7525,16942,6190,79050,7905.1,4,0,1,0,1,1,31.6,2
7907,0.02,15,1,1,1,13519,13467,500,5231,14085,79070,7906.25,7,0,3,2,2,2,15.2,2
7908,0.1,7,0,0,1,18447,8596,5858,15780,2290,79080,7908.27,4,0,3,0,1,1,8,2
7910,0.34,33,0,1,1,5951,30952,3364,4104,13458,79100,7909.57,6,0,1,1,2,1,36.4,2
7920,1,21,1,0,1,5643,16484,752,3202,14920,79200,7920.6,5,5643,1,1,1,2,31,2
7926,0.74,25,1,0,1,9198,23081,4799,15346,11998,79260,7925.42,5,9198,1,1,1,2,32.4,2
7929,0.45,11,1,1,1,11220,11628,452,10773,18846,79290,7929.55,7,0,3,2,2,2,15.5,2
7933,0.02,19,0,0,0,20090,11617,717,10663,17553,79330,7933.28,0,0,3,0,0,0,19.2,2
7954,0.53,21,1,0,1,7583,36255,3076,3937,18260,79540,7953.36,5,7583,1,1,1,2,26.3,2
7958,0.07,5,1,0,0,20927,12093,1045,10526,3602,79580,7957.96,1,0,1,1,0,1,5.7,2
7960,0.17,5,0,1,0,6275,15321,8643,13263,17855,79600,7960.24,2,0,1,1,1,0,6.7,2
7962,0.41,19,0,1,0,23597,6445,7394,11173,1246,79620,7962.87,2,0,3,1,1,0,23.1,2
7963,0.52,11,1,0,1,6094,10510,5703,960,13729,79630,7962.52,5,6094,3,1,1,2,16.2,2
7967,0.86,25,0,1,1,7223,38693,3481,18595,8740,79670,7966.55,6,7223,1,1,2,1,33.6,2
7971,1,11,0,0,0,5035,21908,9999,18886,15714,79710,7971.53,0,5035,3,0,0,0,21,2
7974,0.95,33,0,1,0,9765,15207,3022,17534,5465,79740,7973.7,2,9765,1,1,1,0,42.5,2
7977,0.78,3,0,1,1,5590,12920,3526,7953,3437,79770,7976.16,6,5590,3,1,2,1,10.8,2
7981,0.39,17,1,1,1,8456,39129,6460,4079,13571,79810,7981.12,7,0,1,2,2,2,20.9,2
7982,0.28,13,1,0,1,9887,15847,6662,17363,14035,79820,7981.44,5,0,1,1,1,2,15.8,2
7988,0.44,13,0,0,0,20611,38178,3171,6171,2408,79880,7987.3,0,0,1,0,0,0,17.4,2
7989,0.54,11,0,0,1,5551,22605,8412,3081,1410,79890,7989.28,4,5551,3,0,1,1,16.4,2
7998,0.99,21,0,1,0,7179,35490,8355,1759,4034,79980,7997.57,2,7179,1,1,1,0,30.9,2
8002,0.83,23,1,1,1,9105,17776,372,14539,19958,80020,8001.24,7,9105,3,2,2,2,31.3,2
8013,0.36,37,0,1,1,15899,12702,9064,19635,836,80130,8013.7,6,0,1,1,2,1,40.6,2
8014,0.47,25,0,0,1,9734,36374,2034,17711,10343,80140,8013.21,4,0,1,0,1,1,29.7,2
8015,0.57,35,1,0,1,6805,29277,5307,12934,2137,80150,8015.6,5,6805,3,1,1,2,40.7,2
8019,0.89,17,1,0,0,9735,15057,2050,17184,15741,80190,8019.78,1,9735,1,1,0,1,25.9,2
8020,0.94,1,1,1,1,9345,35391,9966,147,17942,80200,8019.61,7,9345,1,2,2,2,10.4,2
8024,0.99,5,1,0,1,9181,5331,2940,14678,3619,80240,8023.46,5,9181,1,1,1,2,14.9,2
8029,0.73,3,1,1,1,6436,14174,2329,11083,18638,80290,8028.91,7,6436,3,2,2,2,10.3,2
8032,0.44,11,1,0,1,15061,3248,7241,1534,8690,80320,8031.87,5,0,3,1,1,2,15.4,2
8036,0.03,33,0,1,0,20386,24516,8820,5764,8148,80360,8036.3,2,0,1,1,1,0,33.3,2
8037,0.16,39,1,0,1,12172,411,7768,3864,15070,80370,8037.88,5,0,3,1,1,2,40.6,2
8038,0.28,5,1,0,1,24877,22339,6705,19958,2296,80380,8038.65,5,0,1,1,1,2,7.8,2
8039,0.39,7,0,1,0,9457,10270,1653,17052,13777,80390,8038.65,2,0,3,1,1,0,10.9,2
8061,0.05,39,1,1,1,5263,26105,8446,5932,7711,80610,8061.88,7,0,3,2,2,2,39.5,2
8062,0.07,15,1,0,0,23511,23820,6576,3145,3127,80620,8062.75,1,0,3,1,0,1,15.7,2
8071,0.92,31,0,1,1,8418,14441,3108,11882,15737,80710,8071.23,6,8418,3,1,2,1,40.2,2
8077,0.95,27,1,0,1,6027,11439,9043,14434,17589,80770,8076.74,5,6027,3,1,1,2,36.5,2
8082,0.59,23,1,0,1,7087,5171,1254,1260,1639,80820,8082.54,5,7087,3,1,1,2,28.9,2
8086,0.14,29,0,1,1,12792,37148,818,14638,18123,80860,8085.32,6,0,1,1,2,1,30.4,2
8098,0.97,27,1,0,1,9189,15563,421,11687,18767,80980,8098.74,5,9189,3,1,1,2,36.7,2
8113,0.02,19,1,0,0,15635,27890,6327,5730,1443,81130,8112.82,1,0,3,1,0,1,19.2,2
8115,0.26,3,1,0,0,24972,5113,7903,2390,3798,81150,8114.89,1,0,3,1,0,1,5.6,2
8116,0.37,31,1,1,1,10161,12835,5786,10408,12873,81160,8116.93,7,0,3,2,2,2,34.7,2
8117,0.48,37,1,0,1,21547,21705,6704,1047,13919,81170,8117.63,5,0,1,1,1,2,41.8,2
8118,0.59,25,1,1,1,9304,14452,9676,9544,10396,81180,8118.17,7,9304,1,2,2,2,30.9,2
8120,0.77,13,1,1,1,7793,24190,2898,4055,17633,81200,8119.41,7,7793,1,2,2,2,20.7,2
8131,0.8,9,1,1,1,9253,18718,6565,16618,6600,81310,8131.03,7,9253,1,2,2,2,17,2
8137,0.19,27,1,0,1,7695,21016,7461,5766,5915,81370,8137.5,5,0,3,1,1,2,28.9,2
8138,0.07,5,1,1,1,10589,3910,4169,15569,13915,81380,8138.81,7,0,1,2,2,2,5.7,2
8140,0.17,35,1,1,1,5146,37439,1648,3855,4528,81400,8140.52,7,0,3,2,2,2,36.7,2
8142,0.41,23,1,1,1,24339,5772,295,2107,14137,81420,8142.87,7,0,3,2,2,2,27.1,2
8143,0.52,27,1,0,0,9233,21835,1578,2789,6812,81430,8143.24,1,9233,3,1,0,1,32.2,2
8146,0.79,3,1,0,1,5558,19379,1505,960,1654,81460,8146.08,5,5558,3,1,1,2,10.9,2
8153,0.98,13,0,1,0,9902,23940,2234,4010,11955,81530,8153.23,2,9902,1,1,1,0,22.8,2
8161,0.39,9,1,0,1,8227,23416,2933,17975,5362,81610,8160.94,5,0,1,1,1,2,12.9,2
8163,0.16,39,0,1,0,8396,11394,8473,12380,9089,81630,8162.49,2,0,3,1,1,0,40.6,2
8164,0.03,15,0,0,1,20205,37835,2392,6001,4989,81640,8163.57,4,0,3,0,1,1,15.3,2
8165,0.09,7,1,0,0,24588,26394,8802,12403,18665,81650,8164.97,1,0,3,1,0,1,7.9,2
8166,0.21,31,0,1,0,18647,7675,1002,11099,7314,81660,8166.32,2,0,3,1,1,0,33.1,2
8167,0.33,21,1,0,0,11448,3785,4028,14443,5740,81670,8167.45,1,0,1,1,0,1,24.3,2
8173,0.87,39,1,1,1,6390,17093,9477,7827,17680,81730,8173.49,7,6390,3,2,2,2,47.7,2
8180,0.94,17,1,1,1,7770,34107,5645,8980,8720,81800,8179.84,7,7770,1,2,2,2,26.4,2
8186,0.47,11,1,0,0,20549,31523,449,4119,19200,81860,8186.39,1,0,3,1,0,1,15.7,2
8187,0.36,29,0,0,1,12004,2196,4277,12168,16496,81870,8187.3,4,0,1,0,1,1,32.6,2
8190,0,37,0,1,1,9546,48,9186,3514,8645,81900,8189.22,6,0,1,1,2,1,37,2
8192,0.24,3,1,0,0,23832,35763,5411,8856,1798,81920,8192.36,1,0,3,1,0,1,5.4,2
8194,0.47,33,0,1,1,18709,34161,759,16982,13391,81940,8194.98,6,0,1,1,2,1,37.7,2
8198,0.83,7,1,1,1,8178,23873,6585,5904,8702,81980,8198.6,7,8178,3,2,2,2,15.3,2
8206,0.93,9,0,1,1,5038,7981,5058,16248,4318,82060,8205.14,6,5038,1,1,2,1,18.3,2
8214,0.21,1,0,1,1,14418,27593,1362,11527,19944,82140,8214.14,6,0,1,1,2,1,3.1,2
8217,0.16,1,1,1,1,22713,30653,2839,13200,12368,82170,8216.76,7,0,1,2,2,2,2.6,2
8218,0.28,1,1,0,0,20044,677,4258,14603,6591,82180,8217.22,1,0,1,1,0,1,3.8,2
8224,0.85,15,1,1,1,7828,29828,2027,11348,14329,82240,8224.32,7,7828,3,2,2,2,23.5,2
8225,0.91,35,0,1,1,9861,30098,3245,10801,474,82250,8225.71,6,9861,3,1,2,1,44.1,2
8231,0.96,19,0,1,1,7752,4077,1238,9523,14715,82310,8230.81,6,7752,3,1,2,1,28.6,2
8238,0.41,31,0,1,0,22309,34185,8477,14405,8790,82380,8238.81,2,0,3,1,1,0,35.1,2
8244,0.31,15,1,0,1,10679,7108,3212,18618,6593,82440,8244.36,5,0,3,1,1,2,18.1,2
8255,1,5,1,0,1,5246,18658,3013,13431,1518,82550,8255.21,5,5246,1,1,1,2,15,2
8260,0.77,9,0,1,0,7296,4157,3967,16911,16135,82600,8259.07,2,7296,1,1,1,0,16.7,2
8262,0.59,9,1,1,1,5525,15340,4279,11317,16442,82620,8261.09,7,5525,1,2,2,2,14.9,2
8263,0.48,37,0,0,1,24166,2236,8740,10857,12176,82630,8263.91,4,0,1,0,1,1,41.8,2
8264,0.37,33,0,1,1,22073,17518,5572,8126,6988,82640,8263.73,6,0,1,1,2,1,36.7,2
8271,0.45,19,1,0,1,22848,4869,6,19403,7855,82710,8271.19,5,0,3,1,1,2,23.5,2
8288,0.56,3,1,0,0,8727,27378,4970,6795,18549,82880,8287.73,1,8727,3,1,0,1,8.6,2
8290,0.34,3,0,0,0,10767,3502,4917,14446,6686,82900,8289.99,0,0,3,0,0,0,6.4,2
8294,0.14,31,0,1,0,21687,24746,75,691,8374,82940,8294.54,2,0,3,1,1,0,32.4,2
8310,0.87,39,0,0,1,8660,38880,1168,9324,2270,83100,8309.98,4,8660,3,0,1,1,47.7,2
8311,0.8,31,0,0,1,8633,31690,3562,10780,17417,83110,8310.88,4,8633,3,0,1,1,39,2
8317,0.19,27,1,0,1,14230,22523,5121,7621,3378,83170,8316.71,5,0,3,1,1,2,28.9,2
8325,0.71,29,0,1,1,7242,35548,9261,9354,215,83250,8324.6,6,7242,1,1,2,1,36.1,2
8341,0.39,17,1,0,0,23034,26652,9446,12732,15275,83410,8341.87,1,0,1,1,0,1,20.9,2
8342,0.28,3,0,1,0,10100,12987,8237,939,16541,83420,8341.84,2,0,3,1,1,0,5.8,2
8345,0.09,13,1,1,1,9733,28752,7695,10430,3009,83450,8345.54,7,0,1,2,2,2,13.9,2
8346,0.21,13,0,1,0,17971,36947,7148,1637,15443,83460,8345.03,2,0,1,1,1,0,15.1,2
8348,0.44,15,1,1,1,9916,5636,5218,16831,8098,83480,8348.4,7,0,3,2,2,2,19.4,2
8366,0.47,37,1,1,1,12093,37367,1716,8933,57,83660,8365.8,7,0,1,2,2,2,41.7,2
8368,0.24,3,0,1,1,15248,10458,7110,17416,7952,83680,8368.44,6,0,3,1,2,1,5.4,2
8374,0.47,1,0,1,0,16543,32376,3768,12845,17285,83740,8373.94,2,0,1,1,1,0,5.7,2
8392,0.44,3,1,1,1,14478,14872,8624,3487,12737,83920,8392.06,7,0,3,2,2,2,7.4,2
8393,0.33,29,0,0,1,10663,37667,4622,14971,3527,83930,8393.44,4,0,1,0,1,1,32.3,2
8395,0.09,35,1,0,1,5244,35125,5085,8178,7580,83950,8395.91,5,0,3,1,1,2,35.9,2
8396,0.03,11,0,1,1,20089,25620,5353,17797,15391,83960,8396.94,6,0,3,1,2,1,11.3,2
8417,0.52,9,1,0,1,8069,38627,7577,727,6784,84170,8416.2,5,8069,1,1,1,2,14.2,2
8419,0.29,13,1,1,1,8570,8402,8610,2349,14037,84190,8418.08,7,0,1,2,2,2,15.9,2
8425,0.42,31,0,1,1,10226,26204,2220,13176,10299,84250,8425.85,6,0,3,1,2,1,35.2,2
8432,0.96,35,0,1,0,5382,35965,7956,18547,7475,84320,8432.43,2,5382,3,1,1,0,44.6,2
8440,0.77,17,1,1,1,8432,11521,6800,17063,19732,84400,8439.8,7,8432,1,2,2,2,24.7,2
8444,0.37,21,0,0,0,7463,3760,6001,14228,7624,84440,8443.59,0,0,1,0,0,0,24.7,2
8445,0.26,39,0,1,0,21855,28094,390,8312,10126,84450,8445.34,2,0,3,1,1,0,41.6,2
8450,0.34,29,1,1,1,24735,7052,2259,10928,2935,84500,8450.46,7,0,1,2,2,2,32.4,2
8457,0.93,29,1,1,1,7143,28365,6905,11318,4133,84570,8457.93,7,7143,1,2,2,2,38.3,2
8469,0.45,23,0,1,1,9189,19662,5305,16403,1683,84690,8469,6,0,3,1,2,1,27.5,2
8470,0.34,33,0,1,1,15424,10240,6489,13958,15868,84700,8470.94,6,0,1,1,2,1,36.4,2
8477,0.48,27,1,0,1,13766,10948,5820,17782,47,84770,8477,5,0,3,1,1,2,31.8,2
8478,0.59,35,0,1,1,7847,37627,1887,17237,5681,84780,8478.08,6,7847,3,1,2,1,40.9,2
8483,0.95,31,1,1,1,7127,20584,7854,14367,2383,84830,8483.27,7,7127,3,2,2,2,40.5,2
8485,1,33,1,1,1,7809,5349,3389,7776,1103,84850,8485.6,7,7809,1,2,2,2,43,2
8486,1,31,1,0,1,5832,2615,9122,5924,10613,84860,8486.02,5,5832,3,1,1,2,41,2
8495,0.42,3,0,1,1,10501,32556,6825,17821,19690,84950,8495.34,6,0,3,1,2,1,7.2,2
8496,0.31,15,0,1,0,6637,38218,6532,6433,18529,84960,8496.78,2,0,3,1,1,0,18.1,2
8498,0.07,39,1,1,1,11126,23736,8884,14978,13389,84980,8497.51,7,0,3,2,2,2,39.7,2
8502,0.41,19,0,0,0,5495,9071,4474,17598,12492,85020,8502.93,0,0,3,0,0,0,23.1,2
8504,0.62,21,0,1,1,7415,3534,6878,8051,12808,85040,8504.65,6,7415,1,1,2,1,27.2,2
8505,0.71,7,1,0,1,6350,31526,6558,7169,15036,85050,8504.7,5,6350,3,1,1,2,14.1,2
8512,1,7,0,1,1,8586,28291,5524,2460,8305,85120,8511.62,6,8586,3,1,2,1,17,2
8518,0.69,1,0,1,1,8130,25396,228,17681,12155,85180,8518.03,6,8130,1,1,2,1,7.9,2
8521,0.39,9,1,0,0,12824,8433,2110,13978,4419,85210,8521.45,1,0,1,1,0,1,12.9,2
8523,0.16,21,1,0,0,13208,29764,2183,3201,915,85230,8523.42,1,0,1,1,0,1,22.6,2
8524,0.03,15,1,0,0,23827,18216,2520,5635,1161,85240,8523.41,1,0,3,1,0,1,15.3,2
8525,0.09,13,1,0,1,13913,11999,3572,9441,3743,85250,8525.2,5,0,1,1,1,2,13.9,2
8528,0.44,9,0,0,0,24506,23309,2836,11062,10681,85280,8527.8,0,0,1,0,0,0,13.4,2
8538,0.99,13,1,1,1,8161,6153,6232,12969,13706,85380,8537.08,7,8161,1,2,2,2,22.9,2
8546,0.47,29,0,0,0,23310,30354,5460,12955,15407,85460,8545.44,0,0,1,0,0,0,33.7,2
8547,0.36,13,1,0,0,13103,27739,8263,8828,11984,85470,8546.03,1,0,1,1,0,1,16.6,2
8548,0.24,17,1,0,0,19319,26002,3833,108,18352,85480,8547.72,1,0,1,1,0,1,19.4,2
8551,0.12,15,0,1,1,6675,14592,9017,3122,10553,85510,8551.51,6,0,3,1,2,1,16.2,2
8553,0.36,37,1,0,1,7136,14557,1208,10575,5797,85530,8552.6,5,0,1,1,1,2,40.6,2
8554,0.47,5,0,0,1,24828,6082,7111,9954,10107,85540,8553.94,4,0,1,0,1,1,9.7,2
8563,1,25,1,0,0,9992,1048,5660,19643,16515,85630,8562.13,1,9992,1,1,0,1,35,2
8567,0.87,39,0,1,0,5256,2995,2159,19626,10138,85670,8567.64,2,5256,3,1,1,0,47.7,2
8573,0.33,37,1,0,0,7775,23988,5164,19343,11446,85730,8573.57,1,0,1,1,0,1,40.3,2
8577,0.16,21,0,1,1,7166,8870,4880,17730,3345,85770,8577.33,6,0,1,1,2,1,22.6,2
8579,0.39,35,1,1,1,6808,26580,6879,5312,14983,85790,8578.36,7,0,3,2,2,2,38.9,2
8581,0.6,29,1,0,0,9217,34182,9156,7036,15810,85810,8580.83,1,9217,1,1,0,1,35,2
8583,0.78,33,1,0,1,7703,3139,2199,1489,10897,85830,8582.76,5,7703,1,1,1,2,40.8,2
8586,0.95,1,1,1,1,6493,7838,159,18042,3003,85860,8585.97,7,6493,1,2,2,2,10.5,2
8587,0.98,13,0,1,0,6786,23813,6729,15705,10664,85870,8586.28,2,6786,1,1,1,0,22.8,2
8599,0.29,31,0,1,0,8628,6997,1019,3800,1086,85990,8599.51,2,0,3,1,1,0,33.9,2
8600,0.17,33,1,1,1,11400,2717,9371,692,13060,86000,8599.02,7,0,1,2,2,2,34.7,2
8601,0.05,33,1,1,1,12115,20360,9815,1572,14197,86010,8601.42,7,0,1,2,2,2,33.5,2
8616,0.98,7,1,0,1,7825,4074,6815,1690,9782,86160,8616.33,5,7825,3,1,1,2,16.8,2
8620,0.77,23,1,1,1,6142,4960,1767,2370,8509,86200,8620.52,7,6142,3,2,2,2,30.7,2
8623,0.48,13,1,1,1,21431,30755,2592,6715,6758,86230,8623.2,7,0,1,2,2,2,17.8,2
8626,0.14,13,0,0,1,6234,5783,4709,8813,10193,86260,8626.76,4,0,1,0,1,1,14.4,2
8627,0.02,33,1,0,0,23787,29108,2123,8695,18751,86270,8627.81,1,0,1,1,0,1,33.2,2
8630,0.34,9,1,0,1,17055,22570,6397,4710,12433,86300,8630.12,5,0,1,1,1,2,12.4,2
8638,0.97,9,1,0,0,7497,14933,1877,19725,300,86380,8637.49,1,7497,1,1,0,1,18.7,2
8649,0.45,5,0,0,1,17613,11174,3356,15281,10937,86490,8648.83,4,0,1,0,1,1,9.5,2
8652,0.1,7,1,1,1,7813,974,4367,8313,78,86520,8651.2,7,0,3,2,2,2,8,2
8654,0.14,9,0,0,1,23432,13788,965,5973,4518,86540,8653.9,4,0,1,0,1,1,10.4,2
8656,0.37,7,1,0,1,11823,3220,6993,6055,6603,86560,8656.61,5,0,3,1,1,2,10.7,2
8675,0.42,23,0,0,1,21217,28994,314,12349,13169,86750,8674.75,4,0,3,0,1,1,27.2,2
8677,0.19,35,1,0,0,24079,19256,9720,8683,6127,86770,8676.24,1,0,3,1,0,1,36.9,2
8679,0.05,29,0,1,0,21613,37423,2292,15691,12475,86790,8679.03,2,0,1,1,1,0,29.5,2
8689,0.96,29,0,1,0,5434,8043,1834,14453,12242,86890,8689.42,2,5434,1,1,1,0,38.6,2
8701,0.39,1,0,1,1,22086,26279,7652,11487,2684,87010,8701.57,6,0,1,1,2,1,4.9,2
8703,0.16,5,1,1,1,16401,7390,3230,18188,4541,87030,8703.82,7,0,1,2,2,2,6.6,2
8704,0.03,5,0,1,0,5301,27873,2198,16897,4826,87040,8703.38,2,0,1,1,1,0,5.3,2
8705,0.09,21,1,0,1,14770,7143,5917,14545,10590,87050,8704.2,5,0,1,1,1,2,21.9,2
8706,0.21,27,0,1,0,24845,35290,5414,14873,15865,87060,8706.11,2,0,3,1,1,0,29.1,2
8707,0.33,11,1,0,1,6091,5513,2033,9147,1481,87070,8706.97,5,0,3,1,1,2,14.3,2
8724,0.67,29,0,0,1,7374,17926,2546,4228,10872,87240,8724.14,4,7374,1,0,1,1,35.7,2
8725,0.57,27,1,0,1,9947,38347,8579,1227,7544,87250,8725.72,5,9947,3,1,1,2,32.7,2
8730,0,9,0,1,0,23305,24372,2887,1120,614,87300,8730.7,2,0,1,1,1,0,9,2
8743,1,15,0,1,1,6214,26984,7543,2246,8056,87430,8742.14,6,6214,3,1,2,1,25,2
8751,0.54,9,0,1,1,9179,11690,824,17413,2293,87510,8750.18,6,9179,1,1,2,1,14.4,2
8753,0.33,17,1,0,1,15570,14317,2518,18542,8144,87530,8753.84,5,0,1,1,1,2,20.3,2
8754,0.21,7,0,0,0,16846,1304,5850,10532,19534,87540,8754.26,0,0,3,0,0,0,9.1,2
8755,0.09,31,1,0,0,19319,26602,2259,9610,12574,87550,8754.53,1,0,3,1,0,1,31.9,2
8758,0.28,37,0,0,1,22204,1303,6526,17110,18097,87580,8758.72,4,0,1,0,1,1,39.8,2
8760,0.5,23,1,0,1,5176,33205,2289,10768,4132,87600,8759.43,5,5176,3,1,1,2,28,2
8767,0.98,33,0,1,1,9342,16849,6944,632,9723,87670,8766.58,6,9342,1,1,2,1,42.8,2
8774,0.79,29,1,0,1,5445,25226,8932,4499,18258,87740,8773.26,5,5445,1,1,1,2,36.9,2
8778,0.41,37,0,1,1,13932,27943,6009,7929,1627,87780,8778.01,6,0,1,1,2,1,41.1,2
8779,0.29,37,1,0,1,19548,9033,9806,10782,17550,87790,8779,5,0,1,1,1,2,39.9,2
8780,0.17,23,0,1,1,19811,8811,8673,5705,1103,87800,8779.93,6,0,3,1,2,1,24.7,2
8783,0.19,27,1,0,0,13553,11752,2048,4726,6434,87830,8782.76,1,0,3,1,0,1,28.9,2
8784,0.31,13,1,1,1,21135,21271,5553,6522,12582,87840,8784.56,7,0,1,2,2,2,16.1,2
8786,0.53,37,1,0,0,6600,774,1804,1822,9786,87860,8786.83,1,6600,1,1,0,1,42.3,2
8793,0.99,21,0,1,0,5268,14593,3720,13506,13483,87930,8793.5,2,5268,1,1,1,0,30.9,2
8802,0.59,11,1,0,0,8012,3255,5929,17800,18576,88020,8802.68,1,8012,3,1,0,1,16.9,2
8803,0.48,17,1,1,1,15661,32028,2851,7458,11728,88030,8802.23,7,0,1,2,2,2,21.8,2
8806,0.14,19,0,1,1,21297,25198,8028,17568,17791,88060,8805.51,6,0,3,1,2,1,20.4,2
8807,0.02,13,1,1,1,23458,23989,7566,3685,8942,88070,8807.3,7,0,1,2,2,2,13.2,2
8810,0.34,35,1,0,0,12415,11858,1570,13138,16199,88100,8809.01,1,0,3,1,0,1,38.4,2
8818,0.97,19,0,1,1,9752,7118,2578,12042,14882,88180,8817.09,6,9752,3,1,2,1,28.7,2
8819,0.99,35,1,1,1,9373,11591,1893,18877,9817,88190,8818.35,7,9373,3,2,2,2,44.9,2
8829,0.45,23,1,0,0,14172,5683,6737,196,18912,88290,8829.3,1,0,3,1,0,1,27.5,2
8832,0.1,7,1,1,1,14276,39504,3045,14310,5751,88320,8832.72,7,0,3,2,2,2,8,2
8835,0.26,7,0,1,1,22461,19104,6760,19205,8088,88350,8834.15,6,0,3,1,2,1,9.6,2
8836,0.37,9,1,1,1,12573,15289,1728,17874,9438,88360,8836.5,7,0,1,2,2,2,12.7,2
8837,0.48,9,0,1,1,10879,22663,559,15167,4629,88370,8836.39,6,0,1,1,2,1,13.8,2
8855,0.42,5,0,1,1,17743,35992,6051,1071,17103,88550,8854.72,6,0,1,1,2,1,9.2,2
8856,0.31,13,1,0,1,11868,2469,3502,13902,5507,88560,8856.34,5,0,1,1,1,2,16.1,2
8860,0.17,19,0,0,0,7379,24579,1801,5969,13431,88600,8860.56,0,0,3,0,0,0,20.7,2
8861,0.29,17,0,0,0,24191,22735,5479,10116,2798,88610,8860.33,0,0,1,0,0,0,19.9,2
8863,0.52,29,1,0,0,8013,25261,663,17203,1308,88630,8863.77,1,8013,1,1,0,1,34.2,2
8882,0.28,15,0,1,0,23320,22130,2128,6935,3640,88820,8882.41,2,0,3,1,1,0,17.8,2
8885,0.09,31,0,1,1,21204,18117,1440,14416,8592,88850,8885.01,6,0,3,1,2,1,31.9,2
8887,0.33,15,0,1,0,18874,22899,1755,8390,6638,88870,8887.52,2,0,3,1,1,0,18.3,2
8888,0.44,27,1,0,0,14076,10867,2593,10678,5771,88880,8888.16,1,0,3,1,0,1,31.4,2
8901,0.89,35,0,1,1,9587,7648,2534,17549,7490,89010,8901,6,9587,3,1,2,1,43.9,2
8908,0.24,21,0,1,0,22106,25244,308,11389,5871,89080,8908.07,2,0,1,1,1,0,23.4,2
8909,0.12,13,0,1,1,24256,14093,5114,17200,9288,89090,8909.91,6,0,1,1,2,1,14.2,2
8910,0,3,0,1,0,14078,2040,1128,12791,14400,89100,8910.66,2,0,3,1,1,0,3,2
8911,0.12,21,0,1,0,17349,24352,3649,13602,15012,89110,8910.73,2,0,1,1,1,0,22.2,2
8924,0.99,35,1,0,0,9015,9560,5972,10325,19652,89240,8923.16,1,9015,3,1,0,1,44.9,2
8925,0.97,3,0,0,1,5282,39916,4336,14467,18764,89250,8924.36,4,5282,3,0,1,1,12.7,2
8928,0.81,37,1,1,1,6754,31897,4726,9654,9525,89280,8928.82,7,6754,1,2,2,2,45.1,2
8932,0.44,27,0,1,1,15553,4001,979,12680,17965,89320,8931.18,6,0,3,1,2,1,31.4,2
8934,0.21,13,0,0,0,19739,13203,605,16425,4275,89340,8934.35,0,0,1,0,0,0,15.1,2
8938,0.28,23,0,1,1,24337,6748,356,9536,16313,89380,8938.53,6,0,3,1,2,1,25.8,2
8945,0.91,11,1,0,1,8198,16507,5225,15780,3815,89450,8944.74,5,8198,3,1,1,2,20.1,2
8946,0.95,19,0,0,1,7368,8671,899,7869,15507,89460,8946.58,4,7368,3,0,1,1,28.5,2
8947,0.98,21,0,1,1,5959,16760,3963,1931,5278,89470,8947.17,6,5959,1,1,2,1,30.8,2
8951,0.96,33,0,1,1,6545,17868,3624,7738,5050,89510,8951.82,6,6545,1,1,2,1,42.6,2
8957,0.52,23,0,1,1,9315,31232,3859,9603,17620,89570,8957.91,6,9315,3,1,2,1,28.2,2
8961,0.05,7,1,1,1,17088,5288,5351,369,6964,89610,8960.64,7,0,3,2,2,2,7.5,2
8962,0.07,3,1,1,1,21007,36131,1452,8872,869,89620,8961.41,7,0,3,2,2,2,3.7,2
8964,0.31,31,1,0,0,6778,38403,207,14497,5743,89640,8964.03,1,0,3,1,0,1,34.1,2
8965,0.42,23,1,1,1,20493,33732,7778,15196,19961,89650,8964.59,7,0,3,2,2,2,27.2,2
